tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
CHN-0739,Chinstrap,48.79,19.31,202.8,2766,Juvenile,,Torgersen North,Torgersen,2022-11-25,Underweight,PAPRI2022,Yes,2022-11-12
,Adelie,40.59,19.23,179.3,3692,Adult,,Biscoe West,Biscoe,2024-09-30,Healthy,PAPRI2024,Yes,2024-09-18
ADE-0732,Adelie,35.13,17.85,201.9,3617,Adult,Male,Dream South,Dream,2020-12-15,Healthy,PAPRI2020,Yes,2020-12-01
CHN-0740,Chinstrap,51.22,20.58,196.4,3414,Adult,Female,Dream South,Dream,2023-06-07,Healthy,PAPRI2023,Yes,2023-06-07
,Gentoo,45.09,18.1,217.5,4769,Adult,,Shortcut Point,Shortcut,2023-05-16,Healthy,PAPRI2023,Yes,2023-05-12
,Adelie,37.47,20.49,185.7,3791,Adult,,Biscoe West,Biscoe,2023-10-18,Healthy,PAPRI2023,Yes,2023-10-12
GEN-0718,Gentoo,51.79,15.04,224.7,4378,Juvenile,Female,Shortcut Point,Shortcut,2021-06-23,Underweight,PAPRI2021,Yes,2021-06-15
,Adelie,35.53,16.29,197.4,3231,Adult,Female,Biscoe West,Biscoe,2024-01-06,Underweight,PAPRI2024,Yes,2024-01-02
,Adelie,38.89,18.15,191.0,3684,Adult,Female,Biscoe West,Biscoe,2021-02-13,Healthy,PAPRI2021,Yes,2021-02-13
GEN-0719,Gentoo,47.41,17.27,221.9,5483,Adult,Male,Biscoe West,Biscoe,2020-05-29,Healthy,PAPRI2020,Yes,2020-05-19
ADE-0733,Adelie,35.71,17.38,196.5,3480,Adult,Female,Shortcut Point,Shortcut,2020-04-29,Underweight,PAPRI2020,Yes,2020-04-20
GEN-0720,Gentoo,50.45,14.39,230.0,3471,Chick,Male,Biscoe West,Biscoe,2021-07-17,Underweight,PAPRI2021,No,
CHN-0741,Chinstrap,55.43,18.33,195.0,2878,Adult,,Shortcut Point,Shortcut,2022-08-07,Underweight,PAPRI2022,No,
ADE-0734,Adelie,38.98,18.36,184.2,4385,Adult,Male,Biscoe West,Biscoe,2021-07-13,Overweight,PAPRI2021,Yes,2021-07-11
,Gentoo,48.89,16.06,217.1,4291,Adult,Male,Biscoe West,Biscoe,2021-02-07,Healthy,PAPRI2021,No,
GEN-0721,Gentoo,43.65,16.79,214.8,4731,Adult,,Biscoe West,Biscoe,2024-02-04,Healthy,PAPRI2024,No,
,Gentoo,44.03,13.0,223.2,5248,Adult,Male,Dream South,Dream,2023-04-03,Healthy,PAPRI2023,Yes,2023-03-31
GEN-0722,Gentoo,44.83,16.67,222.2,5188,Adult,,Biscoe West,Biscoe,2024-02-21,Healthy,PAPRI2024,Yes,2024-02-11
GEN-0723,Gentoo,46.61,13.6,216.6,4269,Juvenile,Male,Cormorant East,Cormorant,2022-08-15,Underweight,PAPRI2022,No,
ADE-0735,Adelie,38.07,17.4,187.1,3655,Adult,,Cormorant East,Cormorant,2021-01-14,Healthy,PAPRI2021,Yes,2021-01-07
CHN-0742,Chinstrap,50.28,17.85,194.8,3585,Adult,,Torgersen North,Torgersen,2022-03-12,Healthy,PAPRI2022,Yes,2022-03-12
,Gentoo,50.27,16.6,209.3,5592,Adult,,Dream South,Dream,2020-09-24,Healthy,PAPRI2020,Yes,2020-09-22
CHN-0743,Chinstrap,51.61,19.46,195.7,3336,Adult,,Shortcut Point,Shortcut,2021-09-03,Healthy,PAPRI2021,Yes,2021-08-21
,Adelie,40.22,17.28,180.4,3760,Adult,,Biscoe West,Biscoe,2024-07-12,Healthy,PAPRI2024,Yes,2024-07-04
GEN-0724,Gentoo,47.17,16.04,208.3,5581,Adult,,Shortcut Point,Shortcut,2024-11-29,Overweight,PAPRI2024,Yes,2024-11-29
ADE-0736,Adelie,43.04,15.92,195.0,3559,Adult,,Biscoe West,Biscoe,2022-02-11,Healthy,PAPRI2022,Yes,2022-02-02
ADE-0737,Adelie,36.37,17.92,186.8,3486,Adult,Female,Cormorant East,Cormorant,2022-04-25,Healthy,PAPRI2022,Yes,2022-04-22
ADE-0738,Adelie,37.34,14.7,178.7,3801,Adult,,Torgersen North,Torgersen,2021-04-14,Healthy,PAPRI2021,Yes,2021-04-07
,Adelie,33.41,18.55,191.1,4078,Adult,,Shortcut Point,Shortcut,2023-03-04,Overweight,PAPRI2023,Yes,2023-02-24
CHN-0744,Chinstrap,44.01,17.21,202.2,3794,Adult,,Dream South,Dream,2021-03-12,Healthy,PAPRI2021,Yes,2021-03-11
CHN-0745,Chinstrap,51.54,18.2,194.0,3971,Adult,Female,Biscoe West,Biscoe,2023-01-09,Healthy,PAPRI2023,Yes,2022-12-26
,Adelie,39.12,19.78,187.3,3060,Adult,Female,Torgersen North,Torgersen,2024-03-18,Healthy,PAPRI2024,Yes,2024-03-11
,Adelie,39.48,17.77,188.6,3256,Adult,Female,Dream South,Dream,2023-10-30,Healthy,PAPRI2023,Yes,2023-10-29
GEN-0725,Gentoo,51.16,14.66,219.0,5201,Adult,Male,Biscoe West,Biscoe,2021-11-26,Healthy,PAPRI2021,Yes,2021-11-17
GEN-0726,Gentoo,45.08,15.71,217.0,4113,Juvenile,,Biscoe West,Biscoe,2021-10-23,Underweight,PAPRI2021,No,
,Gentoo,37.51,15.51,205.2,2854,Chick,,Dream South,Dream,2024-12-10,Underweight,PAPRI2024,Yes,2024-12-10
GEN-0727,Gentoo,45.91,14.73,212.0,4723,Adult,,Dream South,Dream,2022-12-24,Healthy,PAPRI2022,No,
,Chinstrap,53.48,19.35,196.9,3826,Adult,,Torgersen North,Torgersen,2021-03-25,Healthy,PAPRI2021,No,
ADE-0739,Adelie,36.21,17.54,185.2,2974,Adult,,Dream South,Dream,2024-10-16,Underweight,PAPRI2024,Yes,2024-10-12
ADE-0740,Adelie,34.05,19.16,190.3,4210,Adult,,Cormorant East,Cormorant,2023-07-29,Overweight,PAPRI2023,Yes,2023-07-16
GEN-0728,Gentoo,49.99,14.99,218.7,5184,Adult,Female,Shortcut Point,Shortcut,2024-08-26,Overweight,PAPRI2024,Yes,2024-08-14
,Adelie,38.63,17.1,185.3,3885,Adult,Female,Biscoe West,Biscoe,2022-12-17,Healthy,PAPRI2022,Yes,2022-12-04
GEN-0729,Gentoo,44.69,15.23,211.6,4853,Adult,Female,Cormorant East,Cormorant,2020-12-26,Unwell,PAPRI2020,No,
ADE-0741,Adelie,43.62,17.81,195.2,4025,Adult,,Dream South,Dream,2020-03-21,Healthy,PAPRI2020,Yes,2020-03-18
,Adelie,42.9,18.42,192.8,3604,Adult,,Cormorant East,Cormorant,2021-10-25,Healthy,PAPRI2021,Yes,2021-10-14
CHN-0746,Chinstrap,50.56,20.58,204.0,3395,Adult,,Dream South,Dream,2020-01-08,Healthy,PAPRI2020,Yes,2020-01-02
ADE-0742,Adelie,38.31,19.3,195.8,3181,Juvenile,Female,Torgersen North,Torgersen,2021-06-14,Healthy,PAPRI2021,Yes,2021-06-05
CHN-0747,Chinstrap,49.83,15.65,193.7,4616,Adult,Male,Dream South,Dream,2021-01-19,Overweight,PAPRI2021,Yes,2021-01-17
,Adelie,44.47,15.76,192.7,3287,Adult,Female,Torgersen North,Torgersen,2023-10-02,Healthy,PAPRI2023,Yes,2023-09-25
ADE-0743,Adelie,37.97,15.57,205.5,3580,Adult,Female,Cormorant East,Cormorant,2022-05-02,Healthy,PAPRI2022,Yes,2022-04-22
,Chinstrap,49.12,20.15,193.0,3274,Adult,,Cormorant East,Cormorant,2022-03-29,Underweight,PAPRI2022,Yes,2022-03-21
GEN-0730,Gentoo,51.14,13.93,214.0,5036,Adult,,Shortcut Point,Shortcut,2022-06-27,Overweight,PAPRI2022,No,
,Chinstrap,46.94,19.51,185.3,3758,Adult,,Biscoe West,Biscoe,2021-05-07,Healthy,PAPRI2021,Yes,2021-05-05
,Gentoo,46.11,14.93,218.8,3242,Juvenile,,Dream South,Dream,2024-02-29,Underweight,PAPRI2024,Yes,2024-02-29
ADE-0744,Adelie,39.75,19.48,187.3,3183,Adult,,Dream South,Dream,2021-04-29,Critically Ill,PAPRI2021,Yes,2021-04-16
CHN-0748,Chinstrap,55.83,18.73,190.8,3548,Adult,Female,Dream South,Dream,2021-09-18,Healthy,PAPRI2021,Yes,2021-09-13
CHN-0749,Chinstrap,48.18,19.17,203.1,3392,Adult,Male,Cormorant East,Cormorant,2024-03-03,Unwell,PAPRI2024,Yes,2024-02-28
,Gentoo,50.61,14.8,218.4,5175,Adult,Male,Torgersen North,Torgersen,2021-02-07,Healthy,PAPRI2021,Yes,2021-02-02
,Adelie,40.13,19.83,184.7,3285,Adult,Female,Dream South,Dream,2021-10-18,Healthy,PAPRI2021,Yes,2021-10-04
,Adelie,38.21,17.93,198.4,3112,Juvenile,Male,Cormorant East,Cormorant,2023-04-15,Underweight,PAPRI2023,Yes,2023-04-03
,Adelie,43.62,19.0,194.1,2551,Chick,Male,Cormorant East,Cormorant,2020-02-21,Critically Ill,PAPRI2020,Yes,2020-02-12
GEN-0731,Gentoo,48.51,14.05,217.0,4610,Adult,Female,Dream South,Dream,2024-06-03,Healthy,PAPRI2024,Yes,2024-05-26
ADE-0745,Adelie,41.81,19.85,180.4,3603,Adult,Female,Biscoe West,Biscoe,2024-02-29,Healthy,PAPRI2024,No,
CHN-0750,Chinstrap,45.37,19.74,199.8,3808,Adult,Male,Biscoe West,Biscoe,2022-08-11,Healthy,PAPRI2022,No,
,Chinstrap,47.23,18.34,204.3,3254,Juvenile,Female,Biscoe West,Biscoe,2021-12-27,Underweight,PAPRI2021,Yes,2021-12-14
CHN-0751,Chinstrap,47.87,17.23,203.8,3087,Juvenile,,Dream South,Dream,2023-11-25,Underweight,PAPRI2023,Yes,2023-11-19
,Chinstrap,50.57,20.14,189.7,4198,Adult,Male,Shortcut Point,Shortcut,2021-04-18,Overweight,PAPRI2021,No,
ADE-0746,Adelie,37.36,17.51,192.3,3510,Juvenile,,Torgersen North,Torgersen,2022-07-13,Healthy,PAPRI2022,No,
CHN-0752,Chinstrap,49.82,18.72,188.1,3137,Adult,Female,Torgersen North,Torgersen,2020-09-22,Underweight,PAPRI2020,No,
CHN-0753,Chinstrap,51.43,18.52,204.7,3398,Adult,,Torgersen North,Torgersen,2021-11-09,Overweight,PAPRI2021,Yes,2021-10-27
ADE-0747,Adelie,39.02,21.0,192.3,3454,Adult,Female,Torgersen North,Torgersen,2023-11-10,Healthy,PAPRI2023,Yes,2023-11-06
CHN-0754,Chinstrap,46.14,18.08,193.9,4070,Adult,Male,Torgersen North,Torgersen,2021-08-01,Healthy,PAPRI2021,Yes,2021-08-01
GEN-0732,Gentoo,48.68,14.17,218.1,4410,Juvenile,,Cormorant East,Cormorant,2024-02-20,Healthy,PAPRI2024,Yes,2024-02-07
CHN-0755,Chinstrap,55.15,18.39,195.7,3538,Adult,,Shortcut Point,Shortcut,2023-09-02,Underweight,PAPRI2023,Yes,2023-08-29
CHN-0756,Chinstrap,47.02,20.0,180.3,2500,Chick,Male,Dream South,Dream,2024-11-24,Underweight,PAPRI2024,Yes,2024-11-21
,Adelie,42.78,18.26,194.2,3536,Adult,Female,Torgersen North,Torgersen,2024-01-29,Healthy,PAPRI2024,Yes,2024-01-24
,Adelie,35.57,20.91,186.0,3417,Adult,,Shortcut Point,Shortcut,2021-10-16,Underweight,PAPRI2021,Yes,2021-10-09
,Gentoo,45.24,15.25,216.0,5183,Adult,,Biscoe West,Biscoe,2023-03-23,Underweight,PAPRI2023,Yes,2023-03-13
,Adelie,34.68,18.6,192.2,3809,Adult,,Shortcut Point,Shortcut,2021-11-07,Overweight,PAPRI2021,Yes,2021-10-25
,Adelie,34.67,19.24,182.7,4033,Adult,,Dream South,Dream,2020-12-14,Healthy,PAPRI2020,Yes,2020-12-13
,Gentoo,45.06,14.07,208.3,5016,Adult,,Torgersen North,Torgersen,2020-04-05,Healthy,PAPRI2020,Yes,2020-04-05
GEN-0733,Gentoo,49.91,13.6,218.5,4013,Juvenile,,Torgersen North,Torgersen,2024-05-04,Healthy,PAPRI2024,No,
,Adelie,39.79,19.18,199.1,3687,Adult,Male,Biscoe West,Biscoe,2020-04-28,Healthy,PAPRI2020,No,
,Chinstrap,48.91,17.83,198.1,2587,Juvenile,,Biscoe West,Biscoe,2020-01-15,Underweight,PAPRI2020,Yes,2020-01-14
ADE-0748,Adelie,42.73,21.0,190.4,4058,Adult,Male,Torgersen North,Torgersen,2021-05-27,Healthy,PAPRI2021,Yes,2021-05-16
CHN-0757,Chinstrap,46.69,15.53,183.5,2754,Juvenile,Female,Torgersen North,Torgersen,2021-10-12,Underweight,PAPRI2021,Yes,2021-10-11
CHN-0758,Chinstrap,53.68,21.0,186.2,3291,Juvenile,,Torgersen North,Torgersen,2021-05-30,Overweight,PAPRI2021,Yes,2021-05-20
GEN-0734,Gentoo,44.55,15.16,216.7,2978,Chick,,Torgersen North,Torgersen,2023-11-25,Underweight,PAPRI2023,Yes,2023-11-21
GEN-0735,Gentoo,49.74,13.33,216.4,4489,Adult,Female,Cormorant East,Cormorant,2021-01-29,Healthy,PAPRI2021,No,
CHN-0759,Chinstrap,46.61,20.09,194.5,3877,Adult,,Torgersen North,Torgersen,2023-02-05,Healthy,PAPRI2023,Yes,2023-01-27
,Gentoo,53.61,14.3,210.8,4396,Juvenile,Male,Torgersen North,Torgersen,2024-12-27,Healthy,PAPRI2024,Yes,2024-12-26
ADE-0749,Adelie,41.16,18.3,189.8,2793,Juvenile,,Dream South,Dream,2021-11-22,Underweight,PAPRI2021,Yes,2021-11-13
ADE-0750,Adelie,37.78,18.64,201.2,3196,Adult,,Torgersen North,Torgersen,2024-07-06,Healthy,PAPRI2024,Yes,2024-07-04
ADE-0751,Adelie,39.84,17.11,181.9,2979,Juvenile,,Biscoe West,Biscoe,2022-01-06,Underweight,PAPRI2022,Yes,2021-12-29
ADE-0752,Adelie,37.13,18.71,198.7,2500,Chick,,Torgersen North,Torgersen,2021-09-28,Underweight,PAPRI2021,Yes,2021-09-18
CHN-0760,Chinstrap,44.66,21.0,196.6,3352,Adult,Male,Cormorant East,Cormorant,2019-12-02,Underweight,PAPRI2019,Yes,2019-11-25
GEN-0736,Gentoo,48.37,15.13,223.7,4756,Adult,,Cormorant East,Cormorant,2019-10-23,Healthy,PAPRI2019,Yes,2019-10-13
GEN-0737,Gentoo,47.4,14.46,225.1,5393,Adult,,Biscoe West,Biscoe,2022-07-05,Healthy,PAPRI2022,Yes,2022-06-25
,Chinstrap,49.06,19.02,197.6,2815,Juvenile,Male,Torgersen North,Torgersen,2023-05-14,Underweight,PAPRI2023,Yes,2023-05-10
GEN-0738,Gentoo,44.77,16.72,222.6,4810,Adult,Male,Dream South,Dream,2022-11-13,Healthy,PAPRI2022,No,
,Chinstrap,52.52,20.36,197.4,3214,Adult,,Torgersen North,Torgersen,2024-04-18,Unwell,PAPRI2024,Yes,2024-04-16
GEN-0739,Gentoo,47.99,14.46,219.0,4610,Adult,,Shortcut Point,Shortcut,2019-12-29,Healthy,PAPRI2019,Yes,2019-12-17
ADE-0753,Adelie,34.83,18.07,191.6,3811,Adult,Female,Torgersen North,Torgersen,2024-09-19,Healthy,PAPRI2024,No,
CHN-0761,Chinstrap,45.46,18.82,191.0,4441,Adult,Male,Biscoe West,Biscoe,2021-03-10,Overweight,PAPRI2021,Yes,2021-02-27
GEN-0740,Gentoo,48.23,14.5,216.1,4871,Adult,,Dream South,Dream,2021-03-15,Healthy,PAPRI2021,Yes,2021-03-09
CHN-0762,Chinstrap,48.9,16.51,194.7,3838,Adult,,Biscoe West,Biscoe,2020-12-25,Overweight,PAPRI2020,Yes,2020-12-17
,Gentoo,55.29,13.44,213.9,5467,Adult,Male,Dream South,Dream,2020-02-29,Healthy,PAPRI2020,No,
CHN-0763,Chinstrap,51.48,20.0,203.3,3975,Adult,Male,Biscoe West,Biscoe,2024-09-15,Overweight,PAPRI2024,Yes,2024-09-04
,Adelie,38.74,18.38,196.9,2500,Chick,Female,Biscoe West,Biscoe,2023-06-24,Underweight,PAPRI2023,Yes,2023-06-23
,Gentoo,47.27,14.33,227.0,4004,Juvenile,Female,Biscoe West,Biscoe,2020-06-05,Underweight,PAPRI2020,No,
,Gentoo,44.84,15.1,223.3,4902,Adult,Male,Biscoe West,Biscoe,2022-11-21,Healthy,PAPRI2022,No,
CHN-0764,Chinstrap,45.05,19.8,195.5,3697,Adult,Female,Torgersen North,Torgersen,2024-04-13,Healthy,PAPRI2024,Yes,2024-04-08
,Adelie,39.61,17.21,184.3,2781,Juvenile,Female,Dream South,Dream,2024-09-11,Underweight,PAPRI2024,Yes,2024-09-04
ADE-0754,Adelie,40.54,19.69,194.1,3572,Adult,Male,Biscoe West,Biscoe,2020-06-15,Healthy,PAPRI2020,Yes,2020-06-15
,Gentoo,44.99,13.0,214.8,5449,Adult,,Torgersen North,Torgersen,2024-04-25,Healthy,PAPRI2024,Yes,2024-04-19
,Chinstrap,48.75,14.97,192.8,3549,Adult,,Dream South,Dream,2020-09-06,Healthy,PAPRI2020,Yes,2020-08-27
GEN-0741,Gentoo,47.83,13.52,214.9,5159,Adult,Male,Biscoe West,Biscoe,2023-10-08,Healthy,PAPRI2023,Yes,2023-09-26
ADE-0755,Adelie,39.04,15.73,194.0,3062,Juvenile,Male,Dream South,Dream,2022-03-13,Underweight,PAPRI2022,Yes,2022-03-07
GEN-0742,Gentoo,52.23,13.79,218.5,4805,Adult,,Biscoe West,Biscoe,2022-06-20,Healthy,PAPRI2022,No,
,Adelie,38.45,21.0,193.2,3525,Adult,Male,Biscoe West,Biscoe,2022-06-09,Healthy,PAPRI2022,Yes,2022-05-31
CHN-0765,Chinstrap,48.37,18.57,211.5,4266,Adult,Male,Cormorant East,Cormorant,2021-10-01,Overweight,PAPRI2021,Yes,2021-09-24
,Chinstrap,46.57,17.09,201.4,4194,Adult,,Cormorant East,Cormorant,2023-02-10,Overweight,PAPRI2023,Yes,2023-01-30
GEN-0743,Gentoo,49.05,14.49,213.2,5306,Adult,Female,Dream South,Dream,2020-03-27,Healthy,PAPRI2020,Yes,2020-03-17
CHN-0766,Chinstrap,45.18,16.54,199.6,3532,Adult,,Shortcut Point,Shortcut,2024-12-14,Underweight,PAPRI2024,Yes,2024-12-02
ADE-0756,Adelie,36.41,15.77,177.2,3259,Adult,,Cormorant East,Cormorant,2023-03-21,Underweight,PAPRI2023,Yes,2023-03-18
CHN-0767,Chinstrap,50.36,19.24,195.3,3538,Adult,Female,Biscoe West,Biscoe,2024-02-11,Healthy,PAPRI2024,Yes,2024-02-10
GEN-0744,Gentoo,50.63,14.98,225.4,5511,Adult,Male,Dream South,Dream,2024-11-13,Healthy,PAPRI2024,Yes,2024-11-10
,Chinstrap,50.47,17.46,189.8,3758,Adult,Male,Biscoe West,Biscoe,2021-12-20,Healthy,PAPRI2021,Yes,2021-12-19
GEN-0745,Gentoo,48.46,14.68,218.8,5756,Adult,,Dream South,Dream,2020-09-18,Healthy,PAPRI2020,No,
CHN-0768,Chinstrap,48.89,19.98,194.6,4164,Adult,Male,Cormorant East,Cormorant,2022-06-09,Overweight,PAPRI2022,Yes,2022-05-31
,Gentoo,49.63,13.39,229.8,4005,Juvenile,,Dream South,Dream,2020-01-09,Healthy,PAPRI2020,Yes,2019-12-27
GEN-0746,Gentoo,43.38,14.97,221.9,4667,Juvenile,,Shortcut Point,Shortcut,2020-11-06,Healthy,PAPRI2020,Yes,2020-11-05
CHN-0769,Chinstrap,52.05,16.28,197.4,3883,Adult,Female,Cormorant East,Cormorant,2021-12-28,Overweight,PAPRI2021,Yes,2021-12-14
CHN-0770,Chinstrap,50.22,18.78,191.2,2753,Juvenile,,Dream South,Dream,2021-09-06,Underweight,PAPRI2021,Yes,2021-08-31
,Adelie,37.17,20.69,177.5,3897,Adult,,Biscoe West,Biscoe,2024-12-20,Healthy,PAPRI2024,Yes,2024-12-10
,Gentoo,46.35,13.0,220.5,3362,Juvenile,,Torgersen North,Torgersen,2023-12-13,Underweight,PAPRI2023,Yes,2023-11-30
,Chinstrap,44.85,20.13,204.6,2500,Chick,,Biscoe West,Biscoe,2020-08-09,Underweight,PAPRI2020,Yes,2020-08-04
,Chinstrap,49.15,17.23,187.6,3885,Adult,,Dream South,Dream,2024-04-01,Healthy,PAPRI2024,Yes,2024-03-30
,Adelie,40.49,18.73,193.4,3495,Adult,,Cormorant East,Cormorant,2023-10-19,Healthy,PAPRI2023,Yes,2023-10-06
GEN-0747,Gentoo,52.5,17.31,223.5,3694,Juvenile,Female,Torgersen North,Torgersen,2022-04-17,Underweight,PAPRI2022,Yes,2022-04-15
ADE-0757,Adelie,34.74,18.56,192.2,3988,Adult,Male,Shortcut Point,Shortcut,2023-02-25,Overweight,PAPRI2023,Yes,2023-02-17
CHN-0771,Chinstrap,50.07,16.86,197.7,4479,Adult,Male,Torgersen North,Torgersen,2024-05-29,Overweight,PAPRI2024,Yes,2024-05-19
GEN-0748,Gentoo,47.69,13.71,219.6,5267,Adult,,Biscoe West,Biscoe,2020-02-10,Healthy,PAPRI2020,No,
ADE-0758,Adelie,40.77,17.98,197.6,3263,Adult,Female,Biscoe West,Biscoe,2023-02-19,Healthy,PAPRI2023,Yes,2023-02-09
,Adelie,39.12,16.84,186.0,3103,Juvenile,,Dream South,Dream,2022-08-30,Underweight,PAPRI2022,Yes,2022-08-22
,Gentoo,44.17,15.22,212.7,5128,Adult,Female,Dream South,Dream,2022-03-08,Healthy,PAPRI2022,Yes,2022-02-27
ADE-0759,Adelie,33.18,20.43,175.5,3440,Adult,Female,Dream South,Dream,2023-05-21,Healthy,PAPRI2023,Yes,2023-05-08
CHN-0772,Chinstrap,49.87,15.78,191.7,4013,Adult,,Torgersen North,Torgersen,2023-06-08,Healthy,PAPRI2023,Yes,2023-06-02
,Gentoo,45.2,14.75,218.0,4376,Juvenile,Female,Torgersen North,Torgersen,2024-01-20,Healthy,PAPRI2024,Yes,2024-01-13
CHN-0773,Chinstrap,50.7,18.05,202.3,3787,Adult,Male,Shortcut Point,Shortcut,2021-09-08,Overweight,PAPRI2021,Yes,2021-09-01
ADE-0760,Adelie,39.73,17.0,197.9,3743,Adult,Female,Shortcut Point,Shortcut,2023-05-10,Overweight,PAPRI2023,Yes,2023-05-07
CHN-0774,Chinstrap,52.71,19.64,184.9,3087,Juvenile,,Biscoe West,Biscoe,2024-05-03,Underweight,PAPRI2024,No,
CHN-0775,Chinstrap,48.78,18.46,192.4,4011,Adult,Female,Torgersen North,Torgersen,2021-12-30,Healthy,PAPRI2021,Yes,2021-12-26
GEN-0749,Gentoo,48.07,14.13,217.3,4945,Adult,Female,Shortcut Point,Shortcut,2022-09-28,Healthy,PAPRI2022,Yes,2022-09-21
ADE-0761,Adelie,35.74,17.13,181.0,3812,Adult,Male,Biscoe West,Biscoe,2022-10-03,Healthy,PAPRI2022,Yes,2022-09-25
,Adelie,40.32,18.87,191.1,3883,Adult,,Cormorant East,Cormorant,2024-06-09,Overweight,PAPRI2024,Yes,2024-06-05
CHN-0776,Chinstrap,47.14,19.0,203.8,3917,Adult,,Dream South,Dream,2022-01-02,Underweight,PAPRI2022,Yes,2022-01-01
ADE-0762,Adelie,35.87,19.72,188.2,3107,Juvenile,,Dream South,Dream,2023-06-03,Underweight,PAPRI2023,Yes,2023-05-27
ADE-0763,Adelie,37.39,19.5,192.3,3714,Adult,Female,Dream South,Dream,2023-04-20,Healthy,PAPRI2023,Yes,2023-04-13
GEN-0750,Gentoo,45.86,14.6,214.8,5150,Adult,,Biscoe West,Biscoe,2023-08-21,Healthy,PAPRI2023,Yes,2023-08-13
CHN-0777,Chinstrap,47.35,21.0,193.3,3596,Adult,,Biscoe West,Biscoe,2022-08-27,Healthy,PAPRI2022,Yes,2022-08-23
CHN-0778,Chinstrap,49.41,16.99,197.3,3636,Adult,Male,Biscoe West,Biscoe,2020-10-26,Healthy,PAPRI2020,No,
,Adelie,35.8,17.88,186.4,3902,Adult,Male,Dream South,Dream,2023-12-31,Healthy,PAPRI2023,Yes,2023-12-25
,Chinstrap,50.71,19.8,204.0,3689,Adult,,Biscoe West,Biscoe,2022-06-28,Healthy,PAPRI2022,Yes,2022-06-26
GEN-0751,Gentoo,50.13,15.49,228.7,5456,Adult,Male,Dream South,Dream,2020-05-12,Healthy,PAPRI2020,Yes,2020-04-30
,Adelie,41.28,15.51,187.4,3215,Adult,,Biscoe West,Biscoe,2022-02-15,Underweight,PAPRI2022,Yes,2022-02-10
ADE-0764,Adelie,37.82,17.24,187.7,3809,Adult,Female,Cormorant East,Cormorant,2023-09-10,Overweight,PAPRI2023,Yes,2023-09-03
,Adelie,38.02,16.54,199.4,3339,Juvenile,,Dream South,Dream,2021-04-06,Healthy,PAPRI2021,Yes,2021-04-03
CHN-0779,Chinstrap,52.51,18.37,192.8,3750,Adult,,Cormorant East,Cormorant,2020-03-01,Overweight,PAPRI2020,No,
,Chinstrap,46.7,21.0,208.8,3140,Adult,,Torgersen North,Torgersen,2021-01-07,Underweight,PAPRI2021,Yes,2020-12-24
,Adelie,39.3,19.35,191.7,3310,Adult,,Dream South,Dream,2022-01-25,Healthy,PAPRI2022,Yes,2022-01-24
,Gentoo,47.53,14.75,223.1,6009,Adult,Male,Torgersen North,Torgersen,2023-06-22,Overweight,PAPRI2023,Yes,2023-06-19
CHN-0780,Chinstrap,46.84,18.72,203.4,4601,Adult,Male,Cormorant East,Cormorant,2021-12-07,Overweight,PAPRI2021,Yes,2021-11-24
CHN-0781,Chinstrap,50.13,19.54,195.7,3896,Adult,Female,Torgersen North,Torgersen,2024-04-15,Healthy,PAPRI2024,Yes,2024-04-03
ADE-0765,Adelie,36.41,15.97,193.3,3774,Adult,,Torgersen North,Torgersen,2021-12-08,Healthy,PAPRI2021,Yes,2021-12-07
ADE-0766,Adelie,39.71,19.02,183.0,3289,Adult,,Biscoe West,Biscoe,2020-09-05,Healthy,PAPRI2020,Yes,2020-09-03
CHN-0782,Chinstrap,48.75,17.94,197.7,4272,Adult,Male,Cormorant East,Cormorant,2023-01-12,Overweight,PAPRI2023,Yes,2023-01-03
,Adelie,40.02,17.75,190.5,4030,Adult,,Cormorant East,Cormorant,2021-12-16,Overweight,PAPRI2021,No,
CHN-0783,Chinstrap,50.38,19.65,192.5,3037,Juvenile,,Biscoe West,Biscoe,2023-09-03,Underweight,PAPRI2023,Yes,2023-08-21
CHN-0784,Chinstrap,44.09,19.35,185.4,3880,Adult,Male,Torgersen North,Torgersen,2024-03-20,Healthy,PAPRI2024,No,
GEN-0752,Gentoo,47.59,14.88,218.5,3810,Juvenile,,Dream South,Dream,2020-10-19,Underweight,PAPRI2020,Yes,2020-10-14
ADE-0767,Adelie,40.7,17.25,189.9,3438,Adult,,Torgersen North,Torgersen,2022-10-10,Healthy,PAPRI2022,Yes,2022-10-03
GEN-0753,Gentoo,46.15,13.64,219.8,4521,Adult,Female,Dream South,Dream,2024-07-31,Healthy,PAPRI2024,Yes,2024-07-25
GEN-0754,Gentoo,44.29,15.59,214.8,2591,Chick,Male,Torgersen North,Torgersen,2020-11-10,Underweight,PAPRI2020,Yes,2020-11-10
ADE-0768,Adelie,40.48,21.0,195.1,3610,Adult,,Torgersen North,Torgersen,2024-11-09,Healthy,PAPRI2024,Yes,2024-11-01
CHN-0785,Chinstrap,53.82,18.2,197.0,3418,Adult,Female,Cormorant East,Cormorant,2020-01-03,Underweight,PAPRI2020,Yes,2019-12-28
GEN-0755,Gentoo,45.96,13.55,209.1,5395,Adult,,Biscoe West,Biscoe,2021-01-28,Healthy,PAPRI2021,No,
GEN-0756,Gentoo,44.85,15.98,209.7,4803,Adult,,Dream South,Dream,2023-08-12,Healthy,PAPRI2023,No,
